,unique_key,created_date,closed_date,agency_acronym,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,city,status,due_date,resolution_date,community_board,borough,latitude,longitude,dirty_long,dirty_lat
1530078,28151483,2014-05-30 00:00:00,2014-06-05 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,1-2 Family Dwelling,10470.0,718 PENFIELD STREET,PENFIELD STREET,BRONX,Closed,06/29/2014 01:12:06 PM,2014-06-05 00:00:00,12 BRONX,BRONX,40.9048874795,-73.8490893783,-73.85,40.9
1530079,28151546,2014-05-30 00:00:00,2014-06-20 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Parking Lot/Garage,11237.0,,,BROOKLYN,Closed,06/29/2014 10:24:22 AM,2014-06-20 00:00:00,04 BROOKLYN,BROOKLYN,40.6978241851,-73.9080240328,-73.91,40.7
1530080,28151572,2014-05-30 17:58:00,2014-05-31 12:00:00,DSNY,Queens West 04,Sanitation Condition,12 Dead Animals,Sidewalk,11368.0,55-25 98 STREET,98 STREET,Corona,Closed,,2014-05-31 12:00:00,04 QUEENS,QUEENS,40.7388325279,-73.8627558125,-73.86,40.74
1530081,28151581,2014-05-30 00:00:00,2014-06-25 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Other (Explain Below),10303.0,309 VAN NAME AVENUE,VAN NAME AVENUE,STATEN ISLAND,Closed,06/29/2014 10:28:20 AM,2014-06-25 00:00:00,01 STATEN ISLAND,STATEN ISLAND,40.6281994271,-74.1541433315,-74.15,40.63
1530082,28151582,2014-05-30 07:50:00,2014-05-30 12:00:00,DSNY,BCC - Brooklyn South,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11231.0,,,BROOKLYN,Closed,,2014-05-30 12:00:00,06 BROOKLYN,BROOKLYN,40.682692940100004,-73.9904237494,-73.99,40.68
1530083,28151691,2014-05-30 21:18:00,2014-06-02 12:00:00,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11377.0,56-29 28 AVENUE,28 AVENUE,Woodside,Closed,,2014-06-02 12:00:00,01 QUEENS,QUEENS,40.761379257899996,-73.9049221057,-73.9,40.76
1530084,28151692,2014-05-30 08:35:00,2014-05-31 12:00:00,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11375.0,1 QUEENS BOULEVARD,QUEENS BOULEVARD,Forest Hills,Closed,,2014-05-31 12:00:00,06 QUEENS,QUEENS,40.7185405501,-73.8374768324,-73.84,40.72
1530085,28151660,2014-05-30 19:30:00,2014-06-03 12:00:00,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11435.0,,,Jamaica,Closed,,2014-06-03 12:00:00,12 QUEENS,QUEENS,40.6942294952,-73.8068658101,-73.81,40.69
1530086,28151667,2014-05-30 19:31:00,2014-06-03 12:00:00,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11435.0,,,Jamaica,Closed,,2014-06-03 12:00:00,12 QUEENS,QUEENS,40.6900401435,-73.80801381010001,-73.81,40.69
1530087,28151668,2014-05-30 19:30:00,2014-06-03 12:00:00,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11435.0,,,Jamaica,Closed,,2014-06-03 12:00:00,12 QUEENS,QUEENS,40.6929014735,-73.8055029538,-73.81,40.69
1530088,28151671,2014-05-30 15:37:00,2014-05-31 12:00:00,DSNY,A - Bronx,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,10465.0,516 CALHOUN AVENUE,CALHOUN AVENUE,BRONX,Closed,,2014-05-31 12:00:00,10 BRONX,BRONX,40.8219932988,-73.821196589,-73.82,40.82
1530089,28151672,2014-05-30 14:02:00,2014-05-31 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11228.0,8719 15 AVENUE,15 AVENUE,BROOKLYN,Closed,,2014-05-31 12:00:00,11 BROOKLYN,BROOKLYN,40.6089623203,-74.0120399282,-74.01,40.61
1530090,28151673,2014-05-30 17:57:00,2014-06-03 12:00:00,DSNY,BCC - Brooklyn North,Dirty Conditions,E2 Receptacle Violation,Sidewalk,11226.0,185 EAST 31 STREET,EAST 31 STREET,BROOKLYN,Closed,,2014-06-03 12:00:00,17 BROOKLYN,BROOKLYN,40.6461513661,-73.9480837763,-73.95,40.65
1530091,28151674,2014-05-30 13:23:00,2014-05-31 12:00:00,DSNY,BCC - Bronx,Dirty Conditions,E2 Receptacle Violation,Sidewalk,10457.0,2179 WASHINGTON AVENUE,WASHINGTON AVENUE,BRONX,Closed,,2014-05-31 12:00:00,06 BRONX,BRONX,40.8535050531,-73.89441961850001,-73.89,40.85
1530092,28151676,2014-05-30 15:44:00,2014-06-02 12:00:00,DSNY,A - Bronx,Dirty Conditions,E5 Loose Rubbish,Sidewalk,10459.0,1295 UNION AVENUE,UNION AVENUE,BRONX,Closed,,2014-06-02 12:00:00,03 BRONX,BRONX,40.8304066518,-73.8986804797,-73.9,40.83
1530093,28151689,2014-05-30 14:17:00,2014-05-31 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11203.0,,,BROOKLYN,Closed,,2014-05-31 12:00:00,17 BROOKLYN,BROOKLYN,40.6557557043,-73.9240155899,-73.92,40.66
1530094,28151690,2014-05-30 10:20:00,2014-05-31 12:00:00,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11372.0,37-09 73 STREET,73 STREET,Jackson Heights,Closed,,2014-05-31 12:00:00,03 QUEENS,QUEENS,40.748506576,-73.89263712260001,-73.89,40.75
1530095,28151696,2014-05-29 16:28:00,2014-06-03 12:00:00,DSNY,A - Canine Task Force Citywide,Dirty Conditions,E8 Canine Violation,Sidewalk,10468.0,,,BRONX,Closed,,2014-06-03 12:00:00,07 BRONX,BRONX,40.866614261399995,-73.9011995424,-73.9,40.87
1530096,28151698,2014-05-30 19:52:00,2014-05-31 12:00:00,DSNY,A - Staten Island,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,10305.0,231 JEROME AVENUE,JEROME AVENUE,STATEN ISLAND,Closed,,2014-05-31 12:00:00,02 STATEN ISLAND,STATEN ISLAND,40.592720188899996,-74.073889111,-74.07,40.59
1530097,28151701,2014-05-30 15:38:00,2014-06-03 12:00:00,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11691.0,610 BEACH 9 STREET,BEACH 9 STREET,Far Rockaway,Closed,,2014-06-03 12:00:00,14 QUEENS,QUEENS,40.6011460838,-73.745224542,-73.75,40.6
1530098,28151717,2014-05-30 10:22:00,2014-06-02 12:00:00,DSNY,A - Queens,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11372.0,73-01 37 ROAD,37 ROAD,Jackson Heights,Closed,,2014-06-02 12:00:00,03 QUEENS,QUEENS,40.7471613098,-73.8922747808,-73.89,40.75
1530099,28151733,2014-05-30 15:20:00,2014-05-31 12:00:00,DSNY,A - Staten Island,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,10306.0,65 GUYON AVENUE,GUYON AVENUE,STATEN ISLAND,Closed,,2014-05-31 12:00:00,03 STATEN ISLAND,STATEN ISLAND,40.5648699858,-74.1284755497,-74.13,40.56
1530100,28151734,2014-05-30 12:49:00,2014-05-31 12:00:00,DSNY,A - Queens,Dirty Conditions,"E4 18"" Law",Street,11433.0,,,Jamaica,Closed,,2014-05-31 12:00:00,12 QUEENS,QUEENS,40.702870688800004,-73.7899942683,-73.79,40.7
1530101,28151740,2014-05-30 00:00:00,2014-06-12 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,Vacant Building,11379.0,67-62 79 STREET,79 STREET,Middle Village,Closed,06/29/2014 07:47:28 PM,2014-06-12 00:00:00,05 QUEENS,QUEENS,40.7116167952,-73.87348521310001,-73.87,40.71
1530102,28151742,2014-05-30 00:00:00,2014-06-25 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,10303.0,251 UNION AVENUE,UNION AVENUE,STATEN ISLAND,Closed,06/29/2014 09:24:39 AM,2014-06-25 00:00:00,01 STATEN ISLAND,STATEN ISLAND,40.6300908308,-74.1580097729,-74.16,40.63
1530103,28151743,2014-05-30 00:00:00,2014-06-06 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Condition Attracting Rodents,1-2 Family Dwelling,10465.0,721 CLARENCE AVENUE,CLARENCE AVENUE,BRONX,Closed,06/29/2014 10:24:45 AM,2014-06-06 00:00:00,10 BRONX,BRONX,40.830020756399996,-73.8154295404,-73.82,40.83
1530104,28151754,2014-05-30 15:58:26,2014-06-30 14:54:00,DOHMH,Department of Health and Mental Hygiene,Asbestos,,3+ Family Apartment Building,10031.0,719 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,NEW YORK,Closed,07/14/2014 03:58:26 PM,2014-06-30 14:54:00,09 MANHATTAN,MANHATTAN,40.8245640572,-73.94438196109999,-73.94,40.82
1530105,28151827,2014-05-30 15:19:47,2014-06-05 14:44:34,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Ventilation,3+ Family Apartment Building,10009.0,620 EAST 13 STREET,EAST 13 STREET,NEW YORK,Closed,07/14/2014 03:19:47 PM,2014-06-05 14:44:34,03 MANHATTAN,MANHATTAN,40.7284574106,-73.9778649682,-73.98,40.73
1530106,28151834,2014-05-30 08:40:30,,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Ventilation,3+ Family Apartment Building,10010.0,145 EAST 23 STREET,EAST 23 STREET,NEW YORK,Assigned,07/14/2014 08:40:30 AM,2014-09-23 10:29:04,06 MANHATTAN,MANHATTAN,40.7393414206,-73.98432432189999,-73.98,40.74
1530107,28151889,2014-05-30 08:48:49,,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Ventilation,3+ Family Apartment Building,10010.0,145 EAST 23 STREET,EAST 23 STREET,NEW YORK,Assigned,07/14/2014 08:48:49 AM,2014-09-23 10:30:09,06 MANHATTAN,MANHATTAN,40.7393414206,-73.98432432189999,-73.98,40.74
1530108,28151902,2014-05-30 21:16:00,2014-06-03 12:00:00,DSNY,BCC - Brooklyn South,Sanitation Condition,22 Weeds,Sidewalk,11230.0,1589 OCEAN AVENUE,OCEAN AVENUE,BROOKLYN,Closed,,2014-06-03 12:00:00,14 BROOKLYN,BROOKLYN,40.622983114499995,-73.9558611322,-73.96,40.62
1530109,28151952,2014-05-30 09:11:43,2014-06-02 14:08:16,DOHMH,Department of Health and Mental Hygiene,Food Poisoning,1 or 2,Restaurant/Bar/Deli/Bakery,11101.0,44-45 VERNON BOULEVARD,VERNON BOULEVARD,LONG ISLAND CITY,Closed,06/13/2014 09:11:43 AM,2014-06-02 14:08:16,02 QUEENS,QUEENS,40.7492081811,-73.9522044751,-73.95,40.75
1530110,28151985,2014-05-30 21:22:12,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Kitchen/Food Prep Area,Restaurant/Bar/Deli/Bakery,10009.0,121 ST MARKS PLACE,ST MARKS PLACE,NEW YORK,Pending,07/06/2014 09:22:12 PM,2014-06-02 11:23:41,03 MANHATTAN,MANHATTAN,40.7272562878,-73.9844714818,-73.98,40.73
1530111,28152234,2014-05-30 18:11:00,2014-06-02 12:00:00,DSNY,BCC - Bronx,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10466.0,2024 NEREID AVENUE,NEREID AVENUE,BRONX,Closed,,2014-06-02 12:00:00,12 BRONX,BRONX,40.8994723217,-73.8450213807,-73.85,40.9
1530112,28152175,2014-05-30 09:53:07,2014-06-30 14:28:20,DOHMH,Department of Health and Mental Hygiene,Asbestos,,1-2 Family Mixed Use Building,10014.0,40 HORATIO STREET,HORATIO STREET,NEW YORK,Closed,07/14/2014 09:53:07 AM,2014-06-30 14:28:20,02 MANHATTAN,MANHATTAN,40.738746775500005,-74.0048174133,-74.0,40.74
1530113,28152181,2014-05-30 18:45:02,2014-05-30 23:49:16,NYPD,New York City Police Department,Drinking,In Public,Store/Commercial,11418.0,102-34 87 AVENUE,87 AVENUE,RICHMOND HILL,Closed,05/31/2014 02:45:02 AM,2014-05-30 23:49:17,09 QUEENS,QUEENS,40.694552515,-73.8443329238,-73.84,40.69
1530114,28152182,2014-05-30 22:26:32,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Spoiled,Restaurant/Bar/Deli/Bakery,11374.0,97-20 QUEENS BOULEVARD,QUEENS BOULEVARD,REGO PARK,Pending,07/06/2014 10:26:32 PM,2014-06-02 11:23:44,06 QUEENS,QUEENS,40.7290572213,-73.8594637744,-73.86,40.73
1530115,28152186,2014-05-30 21:48:00,2014-06-04 12:00:00,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11249.0,318 BEDFORD AVENUE,BEDFORD AVENUE,BROOKLYN,Closed,,2014-06-04 12:00:00,01 BROOKLYN,BROOKLYN,40.713532733600005,-73.9619261693,-73.96,40.71
1530116,28152188,2014-05-30 14:00:28,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Contains Foreign Object,Restaurant/Bar/Deli/Bakery,10031.0,1708 AMSTERDAM AVENUE,AMSTERDAM AVENUE,NEW YORK,Pending,07/06/2014 02:00:28 PM,2014-06-02 10:31:42,09 MANHATTAN,MANHATTAN,40.824875843899996,-73.9478792981,-73.95,40.82
1530117,28152218,2014-05-30 19:38:00,2014-05-31 12:00:00,DSNY,BCC - Brooklyn South,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11219.0,4822 13 AVENUE,13 AVENUE,BROOKLYN,Closed,,2014-05-31 12:00:00,12 BROOKLYN,BROOKLYN,40.6354169508,-73.9917275999,-73.99,40.64
1530118,28152231,2014-05-30 10:17:00,2014-05-31 12:00:00,DSNY,Bronx 10,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10461.0,2935 BAISLEY AVENUE,BAISLEY AVENUE,BRONX,Closed,,2014-05-31 12:00:00,10 BRONX,BRONX,40.8359585592,-73.82850958520001,-73.83,40.84
1530119,28152242,2014-05-30 15:20:00,2014-05-31 12:00:00,DSNY,Manhattan 02,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10014.0,263 BLEECKER STREET,BLEECKER STREET,NEW YORK,Closed,,2014-05-31 12:00:00,02 MANHATTAN,MANHATTAN,40.7313030649,-74.0030308428,-74.0,40.73
1530120,28152243,2014-05-30 14:34:00,2014-05-31 12:00:00,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11225.0,1127 CARROLL STREET,CARROLL STREET,BROOKLYN,Closed,,2014-05-31 12:00:00,09 BROOKLYN,BROOKLYN,40.6672632366,-73.9521370306,-73.95,40.67
1530121,28152244,2014-05-30 11:56:00,2014-05-31 12:00:00,DSNY,BCC - Brooklyn South,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11214.0,1652 77 STREET,77 STREET,BROOKLYN,Closed,,2014-05-31 12:00:00,11 BROOKLYN,BROOKLYN,40.6144552806,-74.0008896521,-74.0,40.61
1530122,28152282,2014-05-30 00:00:00,2014-06-23 17:59:25,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10308.0,46 SANDALWOOD DRIVE,SANDALWOOD DRIVE,STATEN ISLAND,Closed,06/29/2014 03:18:19 PM,2014-06-23 17:59:25,03 STATEN ISLAND,STATEN ISLAND,40.5622839278,-74.1471495007,-74.15,40.56
1530123,28152286,2014-05-30 00:00:00,2014-05-06 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10468.0,2494 MORRIS AVENUE,MORRIS AVENUE,BRONX,Pending,06/29/2014 12:18:18 PM,2014-05-30 12:28:37,07 BRONX,BRONX,40.863107689,-73.8993573339,-73.9,40.86
1530124,28152288,2014-05-30 00:00:00,2014-06-03 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10455.0,413 EAST 151 STREET,EAST 151 STREET,BRONX,Closed,06/29/2014 05:55:59 AM,2014-06-03 00:00:00,01 BRONX,BRONX,40.8174413968,-73.91682572890001,-73.92,40.82
1530125,28152289,2014-05-30 00:00:00,2014-06-12 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10467.0,WALLACE AVENUE,WALLACE AVENUE,BRONX,Closed,06/29/2014 09:39:35 AM,2014-06-12 00:00:00,Unspecified BRONX,BRONX,40.864716081,-73.8644880982,-73.86,40.86
1530126,28152297,2014-05-30 00:00:00,2014-06-04 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11210.0,1488 NEW YORK AVENUE,NEW YORK AVENUE,BROOKLYN,Closed,06/29/2014 09:21:41 AM,2014-06-04 00:00:00,17 BROOKLYN,BROOKLYN,40.636834213,-73.94517616649999,-73.95,40.64
1530127,28152380,2014-05-30 00:00:00,2014-06-05 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11222.0,527A HUMBOLDT STREET,HUMBOLDT STREET,BROOKLYN,Closed,06/29/2014 11:17:28 AM,2014-06-05 00:00:00,01 BROOKLYN,BROOKLYN,40.720931141,-73.9447606601,-73.94,40.72
1530128,28152424,2014-05-30 17:26:58,,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Chemical Vapors/Gases/Odors,3+ Family Apartment Building,10040.0,68 THAYER STREET,THAYER STREET,NEW YORK,Assigned,06/29/2014 05:26:58 PM,2014-09-23 10:31:20,12 MANHATTAN,MANHATTAN,40.8638093656,-73.9273028282,-73.93,40.86
1530129,28152425,2014-05-30 10:34:02,2014-06-05 14:34:36,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Other (Explain Below),3+ Family Apartment Building,11373.0,88-29 51 AVENUE,51 AVENUE,ELMHURST,Closed,07/14/2014 10:34:02 AM,2014-06-05 14:34:36,04 QUEENS,QUEENS,40.7391981365,-73.87531291,-73.88,40.74
1530130,28152481,2014-05-30 00:00:00,2014-04-02 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10002.0,240 MADISON STREET,MADISON STREET,NEW YORK,Pending,06/29/2014 07:58:49 PM,2014-05-30 20:09:46,03 MANHATTAN,MANHATTAN,40.7128055516,-73.9879882075,-73.99,40.71
1530131,28152488,2014-05-30 00:00:00,2014-06-05 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,10032.0,3760 BROADWAY,BROADWAY,NEW YORK,Closed,06/29/2014 09:33:18 AM,2014-06-05 00:00:00,12 MANHATTAN,MANHATTAN,40.8336521821,-73.9451657636,-73.95,40.83
1530132,28152540,2014-05-30 09:06:00,2014-05-30 12:00:00,DSNY,Brooklyn North 03,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11221.0,535 THROOP AVENUE,THROOP AVENUE,BROOKLYN,Closed,,2014-05-30 12:00:00,03 BROOKLYN,BROOKLYN,40.683907929,-73.9411136351,-73.94,40.68
1530133,28152581,2014-05-30 16:00:36,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Rodents/Insects/Garbage,Restaurant/Bar/Deli/Bakery,11220.0,6022 8 AVENUE,8 AVENUE,BROOKLYN,Pending,07/06/2014 04:00:36 PM,2014-06-02 11:22:03,07 BROOKLYN,BROOKLYN,40.6353207671,-74.0097532034,-74.01,40.64
1530134,28152591,2014-05-30 14:59:00,2014-06-05 12:00:00,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11412.0,,,Saint Albans,Closed,,2014-06-05 12:00:00,12 QUEENS,QUEENS,40.6964680097,-73.7595847053,-73.76,40.7
1530135,28152608,2014-05-30 19:30:00,2014-06-02 12:00:00,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11212.0,,,BROOKLYN,Closed,,2014-06-02 12:00:00,16 BROOKLYN,BROOKLYN,40.6562731953,-73.9073064402,-73.91,40.66
1530136,28152609,2014-05-30 19:30:00,2014-06-10 12:00:00,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11435.0,144-07 105 AVENUE,105 AVENUE,Jamaica,Closed,,2014-06-10 12:00:00,12 QUEENS,QUEENS,40.6921286914,-73.8078779791,-73.81,40.69
1530137,28152611,2014-05-30 15:34:00,2014-06-03 12:00:00,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11691.0,741 EMPIRE AVENUE,EMPIRE AVENUE,Far Rockaway,Closed,,2014-06-03 12:00:00,14 QUEENS,QUEENS,40.6058901377,-73.7444501474,-73.74,40.61
1530138,28152623,2014-05-30 12:44:00,2014-06-04 12:00:00,DSNY,A - Staten Island,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10301.0,506 KISSEL AVENUE,KISSEL AVENUE,STATEN ISLAND,Closed,,2014-06-04 12:00:00,01 STATEN ISLAND,STATEN ISLAND,40.6314699995,-74.10385645939999,-74.1,40.63
1530139,28152624,2014-05-30 10:18:00,2014-05-31 12:00:00,DSNY,A - Brooklyn,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11223.0,114 AVENUE T,AVENUE T,BROOKLYN,Closed,,2014-05-31 12:00:00,11 BROOKLYN,BROOKLYN,40.5984049097,-73.9810985371,-73.98,40.6
1530140,28152629,2014-05-30 18:41:00,2014-06-02 12:00:00,DSNY,A - Queens,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11419.0,101-68 126 STREET,126 STREET,South Richmond Hill,Closed,,2014-06-02 12:00:00,09 QUEENS,QUEENS,40.6912532789,-73.8198631965,-73.82,40.69
1530141,28152630,2014-05-30 09:57:00,2014-05-31 12:00:00,DSNY,A - Queens,Dirty Conditions,E5 Loose Rubbish,Sidewalk,11432.0,87-23 HOMELAWN STREET,HOMELAWN STREET,Jamaica,Closed,,2014-05-31 12:00:00,08 QUEENS,QUEENS,40.7120052867,-73.7930243196,-73.79,40.71
1530142,28152635,2014-05-30 14:36:14,2014-07-30 06:20:53,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Kitchen/Food Prep Area,Restaurant/Bar/Deli/Bakery,10309.0,4842 ARTHUR KILL ROAD,ARTHUR KILL ROAD,STATEN ISLAND,Closed,07/29/2014 02:36:14 PM,2014-07-30 06:20:53,03 STATEN ISLAND,STATEN ISLAND,40.5244152288,-74.2392173613,-74.24,40.52
1530143,28152653,2014-05-30 18:25:00,2014-06-05 12:00:00,DSNY,"A - Illegal Posting Staten Island, Queens and Brooklyn",Dirty Conditions,E15 Illegal Postering,Sidewalk,11228.0,,,BROOKLYN,Closed,,2014-06-05 12:00:00,10 BROOKLYN,BROOKLYN,40.6282059703,-74.0128575811,-74.01,40.63
1530144,28152686,2014-05-30 12:11:00,2014-05-31 12:00:00,DSNY,A - Queens,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11434.0,179-47 ANDERSON ROAD,ANDERSON ROAD,Jamaica,Closed,,2014-05-31 12:00:00,12 QUEENS,QUEENS,40.6832785921,-73.7631945511,-73.76,40.68
1530145,28152687,2014-05-30 00:27:00,2014-06-04 12:00:00,DSNY,A - Queens,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11422.0,138-32 248 STREET,248 STREET,Rosedale,Closed,,2014-06-04 12:00:00,13 QUEENS,QUEENS,40.6647208153,-73.7306283556,-73.73,40.66
1530146,28152760,2014-05-30 16:30:35,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Worker Hygiene,Restaurant/Bar/Deli/Bakery,10016.0,366 3 AVENUE,3 AVENUE,NEW YORK,Pending,07/06/2014 04:30:35 PM,2014-06-02 11:21:49,06 MANHATTAN,MANHATTAN,40.7410756883,-73.9815235817,-73.98,40.74
1530147,28152831,2014-05-30 08:32:00,2014-05-30 12:00:00,DSNY,Manhattan 03,Sanitation Condition,12 Dead Animals,Sidewalk,10003.0,42 STUYVESANT STREET,STUYVESANT STREET,NEW YORK,Closed,,2014-05-30 12:00:00,03 MANHATTAN,MANHATTAN,40.7299876919,-73.9875304929,-73.99,40.73
1530148,28152838,2014-05-30 14:37:49,,DOHMH,Department of Health and Mental Hygiene,Indoor Air Quality,Ventilation,3+ Family Apartment Building,10009.0,620 EAST 13 STREET,EAST 13 STREET,NEW YORK,Assigned,07/14/2014 02:37:49 PM,2014-09-23 10:30:11,03 MANHATTAN,MANHATTAN,40.7284574106,-73.9778649682,-73.98,40.73
1530149,28153120,2014-05-30 12:32:00,2014-05-31 12:00:00,DSNY,Bronx 11,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10469.0,1246 EAST GUNHILL ROAD,EAST GUNHILL ROAD,BRONX,Closed,,2014-05-31 12:00:00,11 BRONX,BRONX,40.872422913499996,-73.8509058786,-73.85,40.87
1530150,28153108,2014-05-30 00:00:00,2014-06-23 00:00:00,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,11235.0,101 BRIGHTWATER COURT,BRIGHTWATER COURT,BROOKLYN,Closed,06/29/2014 06:10:16 PM,2014-06-23 00:00:00,13 BROOKLYN,BROOKLYN,40.5755154226,-73.9664721093,-73.97,40.58
1530151,28153109,2014-05-30 13:42:00,2014-06-06 12:00:00,DSNY,P - Manhattan and Bronx,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,10459.0,895 EAST 167 STREET,EAST 167 STREET,BRONX,Closed,,2014-06-06 12:00:00,02 BRONX,BRONX,40.8260809087,-73.89552543949999,-73.9,40.83
1530152,28153110,2014-05-30 11:04:00,2014-06-04 12:00:00,DSNY,BCC - Brooklyn South,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11224.0,3748 MAPLE AVENUE,MAPLE AVENUE,BROOKLYN,Closed,,2014-06-04 12:00:00,13 BROOKLYN,BROOKLYN,40.5794837069,-74.00488872449999,-74.0,40.58
1530153,28153112,2014-05-30 21:32:39,,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Food Spoiled,Restaurant/Bar/Deli/Bakery,11374.0,98-108 QUEENS BOULEVARD,QUEENS BOULEVARD,REGO PARK,Pending,07/06/2014 09:32:39 PM,2014-06-02 11:23:24,06 QUEENS,QUEENS,40.7272450535,-73.8545391619,-73.85,40.73
1530154,28153121,2014-05-30 13:27:00,2014-05-31 12:00:00,DSNY,Brooklyn North 03,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11221.0,192 STUYVESANT AVENUE,STUYVESANT AVENUE,BROOKLYN,Closed,,2014-05-31 12:00:00,03 BROOKLYN,BROOKLYN,40.6886767664,-73.9332018154,-73.93,40.69
1530155,28153125,2014-05-30 08:19:00,2014-05-31 12:00:00,DSNY,BCC - Staten Island,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10309.0,119 CORRELL AVENUE,CORRELL AVENUE,STATEN ISLAND,Closed,,2014-05-31 12:00:00,03 STATEN ISLAND,STATEN ISLAND,40.5529815297,-74.1902789054,-74.19,40.55
